Badlands,"Here are my recommendations for Badlands:<br><a href='http://localhost:3000/movie/625c2b48f0a5bc6c426c069c' target=""_blank"">The Dark Knight</a><br><a href='http://localhost:3000/movie/625c2b6ef0a5bc6c426c06ec' target=""_blank"">Léon</a><br><a href='http://localhost:3000/movie/625c2c42f0a5bc6c426c087a' target=""_blank"">Kill Bill: Vol. 1</a><br><a href='http://localhost:3000/movie/625c2e0bf0a5bc6c426c0d88' target=""_blank"">Baby Driver</a><br><a href='http://localhost:3000/movie/625c2e0df0a5bc6c426c0d92' target=""_blank"">Sicario</a><br>"
Cabaret,"Here are my recommendations for Cabaret:<br><a href='http://localhost:3000/movie/625c2d38f0a5bc6c426c0ac4' target=""_blank"">All That Jazz</a><br><a href='http://localhost:3000/movie/625c2dc9f0a5bc6c426c0c5c' target=""_blank"">Rockstar</a><br><a href='http://localhost:3000/movie/625c2b6bf0a5bc6c426c06dc' target=""_blank"">Whiplash</a><br><a href='http://localhost:3000/movie/625c2ddff0a5bc6c426c0cca' target=""_blank"">Billy Elliot</a><br><a href='http://localhost:3000/movie/625c2bb4f0a5bc6c426c0730' target=""_blank"">Anand</a><br>"
Willy Wonka & the Chocolate Factory,"Here are my recommendations for Willy Wonka & the Chocolate Factory:<br><a href='http://localhost:3000/movie/625c2d67f0a5bc6c426c0b6c' target=""_blank"">The Hobbit: An Unexpected Journey</a><br><a href='http://localhost:3000/movie/625c2d63f0a5bc6c426c0b5a' target=""_blank"">The Hobbit: The Desolation of Smaug</a><br><a href='http://localhost:3000/movie/625c2da1f0a5bc6c426c0bf8' target=""_blank"">E.T. the Extra-Terrestrial</a><br><a href='http://localhost:3000/movie/625c2bb4f0a5bc6c426c0730' target=""_blank"">Anand</a><br><a href='http://localhost:3000/movie/625c2c6bf0a5bc6c426c08e0' target=""_blank"">El ángel exterminador</a><br>"
Midnight Cowboy,"Here are my recommendations for Midnight Cowboy:<br><a href='http://localhost:3000/movie/625c2b46f0a5bc6c426c0698' target=""_blank"">The Shawshank Redemption</a><br><a href='http://localhost:3000/movie/625c2b50f0a5bc6c426c06aa' target=""_blank"">Fight Club</a><br><a href='http://localhost:3000/movie/625c2bc5f0a5bc6c426c075c' target=""_blank"">American Beauty</a><br><a href='http://localhost:3000/movie/625c2b6df0a5bc6c426c06e8' target=""_blank"">American History X</a><br><a href='http://localhost:3000/movie/625c2b59f0a5bc6c426c06ba' target=""_blank"">One Flew Over the Cuckoo's Nest</a><br>"
Wait Until Dark,"Here are my recommendations for Wait Until Dark:<br><a href='http://localhost:3000/movie/625c2b46f0a5bc6c426c0698' target=""_blank"">The Shawshank Redemption</a><br><a href='http://localhost:3000/movie/625c2b50f0a5bc6c426c06aa' target=""_blank"">Fight Club</a><br><a href='http://localhost:3000/movie/625c2bc5f0a5bc6c426c075c' target=""_blank"">American Beauty</a><br><a href='http://localhost:3000/movie/625c2b6df0a5bc6c426c06e8' target=""_blank"">American History X</a><br><a href='http://localhost:3000/movie/625c2b59f0a5bc6c426c06ba' target=""_blank"">One Flew Over the Cuckoo's Nest</a><br>"
Guess Who's Coming to Dinner,"Here are my recommendations for Guess Who's Coming to Dinner:<br><a href='http://localhost:3000/movie/625c2c4af0a5bc6c426c088c' target=""_blank"">The Truman Show</a><br><a href='http://localhost:3000/movie/625c2dc2f0a5bc6c426c0c52' target=""_blank"">Birdman or (The Unexpected Virtue of Ignorance)</a><br><a href='http://localhost:3000/movie/625c2e08f0a5bc6c426c0d76' target=""_blank"">Once Upon a Time... in Hollywood</a><br><a href='http://localhost:3000/movie/625c2c55f0a5bc6c426c08ac' target=""_blank"">Dead Poets Society</a><br><a href='http://localhost:3000/movie/625c2d7df0a5bc6c426c0b7c' target=""_blank"">Little Miss Sunshine</a><br>"
Bonnie and Clyde,"Here are my recommendations for Bonnie and Clyde:<br><a href='http://localhost:3000/movie/625c2e37f0a5bc6c426c0e4a' target=""_blank"">Escape from Alcatraz</a><br><a href='http://localhost:3000/movie/625c2be9f0a5bc6c426c07b4' target=""_blank"">Paan Singh Tomar</a><br><a href='http://localhost:3000/movie/625c2b48f0a5bc6c426c069c' target=""_blank"">The Dark Knight</a><br><a href='http://localhost:3000/movie/625c2b6ef0a5bc6c426c06ec' target=""_blank"">Léon</a><br><a href='http://localhost:3000/movie/625c2c42f0a5bc6c426c087a' target=""_blank"">Kill Bill: Vol. 1</a><br>"
My Fair Lady,"Here are my recommendations for My Fair Lady:<br><a href='http://localhost:3000/movie/625c2ce2f0a5bc6c426c09e4' target=""_blank"">Fiddler on the Roof</a><br><a href='http://localhost:3000/movie/625c2d7ff0a5bc6c426c0b82' target=""_blank"">Veer-Zaara</a><br><a href='http://localhost:3000/movie/625c2baef0a5bc6c426c071a' target=""_blank"">Taare Zameen Par</a><br><a href='http://localhost:3000/movie/625c2c81f0a5bc6c426c0932' target=""_blank"">Wonder</a><br><a href='http://localhost:3000/movie/625c2bc2f0a5bc6c426c0750' target=""_blank"">Babam ve Oglum</a><br>"
Mary Poppins,"Here are my recommendations for Mary Poppins:<br><a href='http://localhost:3000/movie/625c2e33f0a5bc6c426c0e32' target=""_blank"">Home Alone</a><br><a href='http://localhost:3000/movie/625c2d37f0a5bc6c426c0abe' target=""_blank"">A Christmas Story</a><br><a href='http://localhost:3000/movie/625c2e2af0a5bc6c426c0dfe' target=""_blank"">Harry Potter and the Sorcerer's Stone</a><br><a href='http://localhost:3000/movie/625c2cd1f0a5bc6c426c09b0' target=""_blank"">Groundhog Day</a><br><a href='http://localhost:3000/movie/625c2d25f0a5bc6c426c0a8c' target=""_blank"">Harry Potter and the Prisoner of Azkaban</a><br>"
The Longest Day,"Here are my recommendations for The Longest Day:<br><a href='http://localhost:3000/movie/625c2d4ef0a5bc6c426c0b12' target=""_blank"">Dunkirk</a><br><a href='http://localhost:3000/movie/625c2df3f0a5bc6c426c0d18' target=""_blank"">Empire of the Sun</a><br><a href='http://localhost:3000/movie/625c2e25f0a5bc6c426c0dd8' target=""_blank"">300</a><br><a href='http://localhost:3000/movie/625c2ddcf0a5bc6c426c0cb8' target=""_blank"">The Last Samurai</a><br><a href='http://localhost:3000/movie/625c2c81f0a5bc6c426c092e' target=""_blank"">Bãhubali: The Beginning</a><br>"
Jules et Jim,"Here are my recommendations for Jules et Jim:<br><a href='http://localhost:3000/movie/625c2b54f0a5bc6c426c06ae' target=""_blank"">Forrest Gump</a><br><a href='http://localhost:3000/movie/625c2d8bf0a5bc6c426c0bb0' target=""_blank"">Titanic</a><br><a href='http://localhost:3000/movie/625c2bc6f0a5bc6c426c075e' target=""_blank"">Good Will Hunting</a><br><a href='http://localhost:3000/movie/625c2cbbf0a5bc6c426c095c' target=""_blank"">Slumdog Millionaire</a><br><a href='http://localhost:3000/movie/625c2d84f0a5bc6c426c0b92' target=""_blank"">The Notebook</a><br>"
The Innocents,"Here are my recommendations for The Innocents:<br><a href='http://localhost:3000/movie/625c2ce2f0a5bc6c426c09de' target=""_blank"">The Exorcist</a><br><a href='http://localhost:3000/movie/625c2bb4f0a5bc6c426c072e' target=""_blank"">Alien</a><br><a href='http://localhost:3000/movie/625c2df6f0a5bc6c426c0d30' target=""_blank"">Halloween</a><br><a href='http://localhost:3000/movie/625c2d3af0a5bc6c426c0ad8' target=""_blank"">Night of the Living Dead</a><br><a href='http://localhost:3000/movie/625c2e04f0a5bc6c426c0d70' target=""_blank"">The Invisible Man</a><br>"
À bout de souffle,"Here are my recommendations for À bout de souffle:<br><a href='http://localhost:3000/movie/625c2b4ef0a5bc6c426c06a4' target=""_blank"">Pulp Fiction</a><br><a href='http://localhost:3000/movie/625c2b47f0a5bc6c426c069a' target=""_blank"">The Godfather</a><br><a href='http://localhost:3000/movie/625c2b4cf0a5bc6c426c069e' target=""_blank"">The Godfather: Part II</a><br><a href='http://localhost:3000/movie/625c2b4df0a5bc6c426c06a0' target=""_blank"">12 Angry Men</a><br><a href='http://localhost:3000/movie/625c2bcbf0a5bc6c426c0770' target=""_blank"">Scarface</a><br>"
Red River,"Here are my recommendations for Red River:<br><a href='http://localhost:3000/movie/625c2b51f0a5bc6c426c06ac' target=""_blank"">The Lord of the Rings: The Fellowship of the Ring</a><br><a href='http://localhost:3000/movie/625c2b4df0a5bc6c426c06a2' target=""_blank"">The Lord of the Rings: The Return of the King</a><br><a href='http://localhost:3000/movie/625c2b55f0a5bc6c426c06b2' target=""_blank"">The Lord of the Rings: The Two Towers</a><br><a href='http://localhost:3000/movie/625c2b6cf0a5bc6c426c06e6' target=""_blank"">Gladiator</a><br><a href='http://localhost:3000/movie/625c2b7cf0a5bc6c426c070e' target=""_blank"">Avengers: Endgame</a><br>"
Key Largo,"Here are my recommendations for Key Largo:<br><a href='http://localhost:3000/movie/625c2b48f0a5bc6c426c069c' target=""_blank"">The Dark Knight</a><br><a href='http://localhost:3000/movie/625c2b6ef0a5bc6c426c06ec' target=""_blank"">Léon</a><br><a href='http://localhost:3000/movie/625c2c42f0a5bc6c426c087a' target=""_blank"">Kill Bill: Vol. 1</a><br><a href='http://localhost:3000/movie/625c2e0bf0a5bc6c426c0d88' target=""_blank"">Baby Driver</a><br><a href='http://localhost:3000/movie/625c2e0df0a5bc6c426c0d92' target=""_blank"">Sicario</a><br>"
To Have and Have Not,"Here are my recommendations for To Have and Have Not:<br><a href='http://localhost:3000/movie/625c2b72f0a5bc6c426c06f6' target=""_blank"">Back to the Future</a><br><a href='http://localhost:3000/movie/625c2c1ef0a5bc6c426c083a' target=""_blank"">The Grand Budapest Hotel</a><br><a href='http://localhost:3000/movie/625c2c08f0a5bc6c426c07fc' target=""_blank"">Monty Python and the Holy Grail</a><br><a href='http://localhost:3000/movie/625c2e17f0a5bc6c426c0db8' target=""_blank"">Zombieland</a><br><a href='http://localhost:3000/movie/625c2d97f0a5bc6c426c0bde' target=""_blank"">Back to the Future Part II</a><br>"
Shadow of a Doubt,"Here are my recommendations for Shadow of a Doubt:<br><a href='http://localhost:3000/movie/625c2c75f0a5bc6c426c0902' target=""_blank"">The Third Man</a><br><a href='http://localhost:3000/movie/625c2bb1f0a5bc6c426c0722' target=""_blank"">Memento</a><br><a href='http://localhost:3000/movie/625c2beff0a5bc6c426c07ba' target=""_blank"">Shutter Island</a><br><a href='http://localhost:3000/movie/625c2c02f0a5bc6c426c07ee' target=""_blank"">Die Hard</a><br><a href='http://localhost:3000/movie/625c2cc3f0a5bc6c426c0970' target=""_blank"">Sin City</a><br>"
Stagecoach,"Here are my recommendations for Stagecoach:<br><a href='http://localhost:3000/movie/625c2cd3f0a5bc6c426c09bc' target=""_blank"">Dances with Wolves</a><br><a href='http://localhost:3000/movie/625c2c0ef0a5bc6c426c0816' target=""_blank"">The Treasure of the Sierra Madre</a><br><a href='http://localhost:3000/movie/625c2d46f0a5bc6c426c0aea' target=""_blank"">The Searchers</a><br><a href='http://localhost:3000/movie/625c2c55f0a5bc6c426c08ae' target=""_blank"">Stand by Me</a><br><a href='http://localhost:3000/movie/625c2d44f0a5bc6c426c0ae8' target=""_blank"">The Ten Commandments</a><br>"
The Lady Vanishes,"Here are my recommendations for The Lady Vanishes:<br><a href='http://localhost:3000/movie/625c2bb1f0a5bc6c426c0722' target=""_blank"">Memento</a><br><a href='http://localhost:3000/movie/625c2beff0a5bc6c426c07ba' target=""_blank"">Shutter Island</a><br><a href='http://localhost:3000/movie/625c2bbbf0a5bc6c426c073a' target=""_blank"">Rear Window</a><br><a href='http://localhost:3000/movie/625c2e2ff0a5bc6c426c0e1a' target=""_blank"">Lost Highway</a><br><a href='http://localhost:3000/movie/625c2c30f0a5bc6c426c0850' target=""_blank"">Kahaani</a><br>"
Bringing Up Baby,"Here are my recommendations for Bringing Up Baby:<br><a href='http://localhost:3000/movie/625c2bc5f0a5bc6c426c0756' target=""_blank"">Amélie</a><br><a href='http://localhost:3000/movie/625c2e33f0a5bc6c426c0e32' target=""_blank"">Home Alone</a><br><a href='http://localhost:3000/movie/625c2cddf0a5bc6c426c09d4' target=""_blank"">Annie Hall</a><br><a href='http://localhost:3000/movie/625c2cf0f0a5bc6c426c0a14' target=""_blank"">Roman Holiday</a><br><a href='http://localhost:3000/movie/625c2d37f0a5bc6c426c0abe' target=""_blank"">A Christmas Story</a><br>"
Bride of Frankenstein,"Here are my recommendations for Bride of Frankenstein:<br><a href='http://localhost:3000/movie/625c2e29f0a5bc6c426c0df6' target=""_blank"">28 Days Later...</a><br><a href='http://localhost:3000/movie/625c2db6f0a5bc6c426c0c36' target=""_blank"">Frankenstein</a><br><a href='http://localhost:3000/movie/625c2e01f0a5bc6c426c0d5e' target=""_blank"">Invasion of the Body Snatchers</a><br><a href='http://localhost:3000/movie/625c2bb3f0a5bc6c426c072a' target=""_blank"">The Shining</a><br><a href='http://localhost:3000/movie/625c2d06f0a5bc6c426c0a50' target=""_blank"">Arrival</a><br>"
Duck Soup,"Here are my recommendations for Duck Soup:<br><a href='http://localhost:3000/movie/625c2c10f0a5bc6c426c0818' target=""_blank"">To Be or Not to Be</a><br><a href='http://localhost:3000/movie/625c2dfaf0a5bc6c426c0d34' target=""_blank"">Love and Death</a><br><a href='http://localhost:3000/movie/625c2d06f0a5bc6c426c0a4e' target=""_blank"">Jojo Rabbit</a><br><a href='http://localhost:3000/movie/625c2bd3f0a5bc6c426c0788' target=""_blank"">Singin' in the Rain</a><br><a href='http://localhost:3000/movie/625c2bbff0a5bc6c426c073e' target=""_blank"">The Great Dictator</a><br>"
Scarface: The Shame of the Nation,"Here are my recommendations for Scarface: The Shame of the Nation:<br><a href='http://localhost:3000/movie/625c2b48f0a5bc6c426c069c' target=""_blank"">The Dark Knight</a><br><a href='http://localhost:3000/movie/625c2b6ef0a5bc6c426c06ec' target=""_blank"">Léon</a><br><a href='http://localhost:3000/movie/625c2c42f0a5bc6c426c087a' target=""_blank"">Kill Bill: Vol. 1</a><br><a href='http://localhost:3000/movie/625c2e0bf0a5bc6c426c0d88' target=""_blank"">Baby Driver</a><br><a href='http://localhost:3000/movie/625c2e0df0a5bc6c426c0d92' target=""_blank"">Sicario</a><br>"
Frankenstein,"Here are my recommendations for Frankenstein:<br><a href='http://localhost:3000/movie/625c2cdff0a5bc6c426c09da' target=""_blank"">Young Frankenstein</a><br><a href='http://localhost:3000/movie/625c2e29f0a5bc6c426c0df6' target=""_blank"">28 Days Later...</a><br><a href='http://localhost:3000/movie/625c2db5f0a5bc6c426c0c30' target=""_blank"">Bride of Frankenstein</a><br><a href='http://localhost:3000/movie/625c2e01f0a5bc6c426c0d5e' target=""_blank"">Invasion of the Body Snatchers</a><br><a href='http://localhost:3000/movie/625c2bb3f0a5bc6c426c072a' target=""_blank"">The Shining</a><br>"
Roma,"Here are my recommendations for Roma:<br><a href='http://localhost:3000/movie/625c2b46f0a5bc6c426c0698' target=""_blank"">The Shawshank Redemption</a><br><a href='http://localhost:3000/movie/625c2b50f0a5bc6c426c06aa' target=""_blank"">Fight Club</a><br><a href='http://localhost:3000/movie/625c2bc5f0a5bc6c426c075c' target=""_blank"">American Beauty</a><br><a href='http://localhost:3000/movie/625c2b6df0a5bc6c426c06e8' target=""_blank"">American History X</a><br><a href='http://localhost:3000/movie/625c2b59f0a5bc6c426c06ba' target=""_blank"">One Flew Over the Cuckoo's Nest</a><br>"
God's Own Country,"Here are my recommendations for God's Own Country:<br><a href='http://localhost:3000/movie/625c2b54f0a5bc6c426c06ae' target=""_blank"">Forrest Gump</a><br><a href='http://localhost:3000/movie/625c2d8bf0a5bc6c426c0bb0' target=""_blank"">Titanic</a><br><a href='http://localhost:3000/movie/625c2bc6f0a5bc6c426c075e' target=""_blank"">Good Will Hunting</a><br><a href='http://localhost:3000/movie/625c2cbbf0a5bc6c426c095c' target=""_blank"">Slumdog Millionaire</a><br><a href='http://localhost:3000/movie/625c2d84f0a5bc6c426c0b92' target=""_blank"">The Notebook</a><br>"
Deadpool 2,"Here are my recommendations for Deadpool 2:<br><a href='http://localhost:3000/movie/625c2cb9f0a5bc6c426c0950' target=""_blank"">Deadpool</a><br><a href='http://localhost:3000/movie/625c2c84f0a5bc6c426c093e' target=""_blank"">Guardians of the Galaxy</a><br><a href='http://localhost:3000/movie/625c2cfef0a5bc6c426c0a4a' target=""_blank"">Thor: Ragnarok</a><br><a href='http://localhost:3000/movie/625c2dc1f0a5bc6c426c0c4c' target=""_blank"">Kingsman: The Secret Service</a><br><a href='http://localhost:3000/movie/625c2e0bf0a5bc6c426c0d86' target=""_blank"">Guardians of the Galaxy Vol. 2</a><br>"
Wind River,"Here are my recommendations for Wind River:<br><a href='http://localhost:3000/movie/625c2b62f0a5bc6c426c06ce' target=""_blank"">Se7en</a><br><a href='http://localhost:3000/movie/625c2c30f0a5bc6c426c0854' target=""_blank"">Prisoners</a><br><a href='http://localhost:3000/movie/625c2bfbf0a5bc6c426c07dc' target=""_blank"">L.A. Confidential</a><br><a href='http://localhost:3000/movie/625c2d57f0a5bc6c426c0b28' target=""_blank"">The Hateful Eight</a><br><a href='http://localhost:3000/movie/625c2dd5f0a5bc6c426c0c96' target=""_blank"">Zodiac</a><br>"
Get Out,"Here are my recommendations for Get Out:<br><a href='http://localhost:3000/movie/625c2b73f0a5bc6c426c06fa' target=""_blank"">Psycho</a><br><a href='http://localhost:3000/movie/625c2e27f0a5bc6c426c0de0' target=""_blank"">Saw</a><br><a href='http://localhost:3000/movie/625c2e2af0a5bc6c426c0e00' target=""_blank"">The Others</a><br><a href='http://localhost:3000/movie/625c2df6f0a5bc6c426c0d30' target=""_blank"">Halloween</a><br><a href='http://localhost:3000/movie/625c2d3af0a5bc6c426c0ad8' target=""_blank"">Night of the Living Dead</a><br>"
Mission: Impossible - Fallout,"Here are my recommendations for Mission: Impossible - Fallout:<br><a href='http://localhost:3000/movie/625c2dcdf0a5bc6c426c0c76' target=""_blank"">Skyfall</a><br><a href='http://localhost:3000/movie/625c2cc6f0a5bc6c426c0978' target=""_blank"">Casino Royale</a><br><a href='http://localhost:3000/movie/625c2e2ff0a5bc6c426c0e1e' target=""_blank"">Die Hard: With a Vengeance</a><br><a href='http://localhost:3000/movie/625c2dfff0a5bc6c426c0d52' target=""_blank"">Goldfinger</a><br><a href='http://localhost:3000/movie/625c2bacf0a5bc6c426c0716' target=""_blank"">The Dark Knight Rises</a><br>"
En man som heter Ove,"Here are my recommendations for En man som heter Ove:<br><a href='http://localhost:3000/movie/625c2b62f0a5bc6c426c06cc' target=""_blank"">La vita è bella</a><br><a href='http://localhost:3000/movie/625c2dcdf0a5bc6c426c0c78' target=""_blank"">Silver Linings Playbook</a><br><a href='http://localhost:3000/movie/625c2dcef0a5bc6c426c0c7c' target=""_blank"">(500) Days of Summer</a><br><a href='http://localhost:3000/movie/625c2d5ff0a5bc6c426c0b44' target=""_blank"">Moonrise Kingdom</a><br><a href='http://localhost:3000/movie/625c2e16f0a5bc6c426c0dae' target=""_blank"">50/50</a><br>"
What We Do in the Shadows,"Here are my recommendations for What We Do in the Shadows:<br><a href='http://localhost:3000/movie/625c2d24f0a5bc6c426c0a86' target=""_blank"">Shaun of the Dead</a><br><a href='http://localhost:3000/movie/625c2dccf0a5bc6c426c0c74' target=""_blank"">The Hangover</a><br><a href='http://localhost:3000/movie/625c2bb6f0a5bc6c426c0734' target=""_blank"">Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb</a><br><a href='http://localhost:3000/movie/625c2c5bf0a5bc6c426c08c2' target=""_blank"">Life of Brian</a><br><a href='http://localhost:3000/movie/625c2d98f0a5bc6c426c0be6' target=""_blank"">Ferris Bueller's Day Off</a><br>"
Omoide no Mânî,"Here are my recommendations for Omoide no Mânî:<br><a href='http://localhost:3000/movie/625c2ddbf0a5bc6c426c0cb6' target=""_blank"">Coraline</a><br><a href='http://localhost:3000/movie/625c2c15f0a5bc6c426c0822' target=""_blank"">Koe no katachi</a><br><a href='http://localhost:3000/movie/625c2d2ff0a5bc6c426c0aa4' target=""_blank"">Mimi wo sumaseba</a><br><a href='http://localhost:3000/movie/625c2bb1f0a5bc6c426c071c' target=""_blank"">WALL·E</a><br><a href='http://localhost:3000/movie/625c2b6ff0a5bc6c426c06ee' target=""_blank"">The Lion King</a><br>"
The Theory of Everything,"Here are my recommendations for The Theory of Everything:<br><a href='http://localhost:3000/movie/625c2bfaf0a5bc6c426c07d6' target=""_blank"">A Beautiful Mind</a><br><a href='http://localhost:3000/movie/625c2dcbf0a5bc6c426c0c70' target=""_blank"">The Social Network</a><br><a href='http://localhost:3000/movie/625c2cc2f0a5bc6c426c0968' target=""_blank"">The Pursuit of Happyness</a><br><a href='http://localhost:3000/movie/625c2cc2f0a5bc6c426c0966' target=""_blank"">Dallas Buyers Club</a><br><a href='http://localhost:3000/movie/625c2c59f0a5bc6c426c08c0' target=""_blank"">The Elephant Man</a><br>"
Kingsman: The Secret Service,"Here are my recommendations for Kingsman: The Secret Service:<br><a href='http://localhost:3000/movie/625c2c84f0a5bc6c426c093e' target=""_blank"">Guardians of the Galaxy</a><br><a href='http://localhost:3000/movie/625c2cb9f0a5bc6c426c0950' target=""_blank"">Deadpool</a><br><a href='http://localhost:3000/movie/625c2cfef0a5bc6c426c0a4a' target=""_blank"">Thor: Ragnarok</a><br><a href='http://localhost:3000/movie/625c2e0bf0a5bc6c426c0d86' target=""_blank"">Guardians of the Galaxy Vol. 2</a><br><a href='http://localhost:3000/movie/625c2db8f0a5bc6c426c0c3c' target=""_blank"">Deadpool 2</a><br>"
The Fault in Our Stars,"Here are my recommendations for The Fault in Our Stars:<br><a href='http://localhost:3000/movie/625c2b54f0a5bc6c426c06ae' target=""_blank"">Forrest Gump</a><br><a href='http://localhost:3000/movie/625c2d8bf0a5bc6c426c0bb0' target=""_blank"">Titanic</a><br><a href='http://localhost:3000/movie/625c2bc6f0a5bc6c426c075e' target=""_blank"">Good Will Hunting</a><br><a href='http://localhost:3000/movie/625c2cbbf0a5bc6c426c095c' target=""_blank"">Slumdog Millionaire</a><br><a href='http://localhost:3000/movie/625c2d84f0a5bc6c426c0b92' target=""_blank"">The Notebook</a><br>"
Me and Earl and the Dying Girl,"Here are my recommendations for Me and Earl and the Dying Girl:<br><a href='http://localhost:3000/movie/625c2c4af0a5bc6c426c088c' target=""_blank"">The Truman Show</a><br><a href='http://localhost:3000/movie/625c2dc2f0a5bc6c426c0c52' target=""_blank"">Birdman or (The Unexpected Virtue of Ignorance)</a><br><a href='http://localhost:3000/movie/625c2e08f0a5bc6c426c0d76' target=""_blank"">Once Upon a Time... in Hollywood</a><br><a href='http://localhost:3000/movie/625c2c55f0a5bc6c426c08ac' target=""_blank"">Dead Poets Society</a><br><a href='http://localhost:3000/movie/625c2d7df0a5bc6c426c0b7c' target=""_blank"">Little Miss Sunshine</a><br>"
Birdman or (The Unexpected Virtue of Ignorance),"Here are my recommendations for Birdman or (The Unexpected Virtue of Ignorance):<br><a href='http://localhost:3000/movie/625c2c4af0a5bc6c426c088c' target=""_blank"">The Truman Show</a><br><a href='http://localhost:3000/movie/625c2e08f0a5bc6c426c0d76' target=""_blank"">Once Upon a Time... in Hollywood</a><br><a href='http://localhost:3000/movie/625c2c55f0a5bc6c426c08ac' target=""_blank"">Dead Poets Society</a><br><a href='http://localhost:3000/movie/625c2d7df0a5bc6c426c0b7c' target=""_blank"">Little Miss Sunshine</a><br><a href='http://localhost:3000/movie/625c2ddaf0a5bc6c426c0cb0' target=""_blank"">Lost in Translation</a><br>"
La vie d'Adèle,"Here are my recommendations for La vie d'Adèle:<br><a href='http://localhost:3000/movie/625c2b54f0a5bc6c426c06ae' target=""_blank"">Forrest Gump</a><br><a href='http://localhost:3000/movie/625c2d8bf0a5bc6c426c0bb0' target=""_blank"">Titanic</a><br><a href='http://localhost:3000/movie/625c2bc6f0a5bc6c426c075e' target=""_blank"">Good Will Hunting</a><br><a href='http://localhost:3000/movie/625c2cbbf0a5bc6c426c095c' target=""_blank"">Slumdog Millionaire</a><br><a href='http://localhost:3000/movie/625c2d84f0a5bc6c426c0b92' target=""_blank"">The Notebook</a><br>"
Kai po che!,"Here are my recommendations for Kai po che!:<br><a href='http://localhost:3000/movie/625c2c3ff0a5bc6c426c086c' target=""_blank"">Million Dollar Baby</a><br><a href='http://localhost:3000/movie/625c2c5cf0a5bc6c426c08c6' target=""_blank"">Rocky</a><br><a href='http://localhost:3000/movie/625c2d13f0a5bc6c426c0a6a' target=""_blank"">The Wrestler</a><br><a href='http://localhost:3000/movie/625c2e0df0a5bc6c426c0d94' target=""_blank"">Creed</a><br><a href='http://localhost:3000/movie/625c2ceaf0a5bc6c426c09fc' target=""_blank"">The Hustler</a><br>"
The Broken Circle Breakdown,"Here are my recommendations for The Broken Circle Breakdown:<br><a href='http://localhost:3000/movie/625c2e15f0a5bc6c426c0da6' target=""_blank"">A Star Is Born</a><br><a href='http://localhost:3000/movie/625c2d67f0a5bc6c426c0b6a' target=""_blank"">Once</a><br><a href='http://localhost:3000/movie/625c2c49f0a5bc6c426c088a' target=""_blank"">La leggenda del pianista sull'oceano</a><br><a href='http://localhost:3000/movie/625c2c75f0a5bc6c426c0904' target=""_blank"">The Red Shoes</a><br><a href='http://localhost:3000/movie/625c2c54f0a5bc6c426c08a8' target=""_blank"">Ba wang bie ji</a><br>"
Captain America: The Winter Soldier,"Here are my recommendations for Captain America: The Winter Soldier:<br><a href='http://localhost:3000/movie/625c2b4ff0a5bc6c426c06a8' target=""_blank"">Inception</a><br><a href='http://localhost:3000/movie/625c2cc0f0a5bc6c426c0962' target=""_blank"">The Avengers</a><br><a href='http://localhost:3000/movie/625c2d22f0a5bc6c426c0a84' target=""_blank"">Iron Man</a><br><a href='http://localhost:3000/movie/625c2c30f0a5bc6c426c0856' target=""_blank"">Mad Max: Fury Road</a><br><a href='http://localhost:3000/movie/625c2c53f0a5bc6c426c08a4' target=""_blank"">Jurassic Park</a><br>"
Rockstar,"Here are my recommendations for Rockstar:<br><a href='http://localhost:3000/movie/625c2dadf0a5bc6c426c0c0a' target=""_blank"">Cabaret</a><br><a href='http://localhost:3000/movie/625c2d38f0a5bc6c426c0ac4' target=""_blank"">All That Jazz</a><br><a href='http://localhost:3000/movie/625c2b6bf0a5bc6c426c06dc' target=""_blank"">Whiplash</a><br><a href='http://localhost:3000/movie/625c2ddff0a5bc6c426c0cca' target=""_blank"">Billy Elliot</a><br><a href='http://localhost:3000/movie/625c2bb4f0a5bc6c426c0730' target=""_blank"">Anand</a><br>"
Nebraska,"Here are my recommendations for Nebraska:<br><a href='http://localhost:3000/movie/625c2d2cf0a5bc6c426c0a9c' target=""_blank"">Almost Famous</a><br><a href='http://localhost:3000/movie/625c2e2ef0a5bc6c426c0e12' target=""_blank"">Fear and Loathing in Las Vegas</a><br><a href='http://localhost:3000/movie/625c2c11f0a5bc6c426c081a' target=""_blank"">The Gold Rush</a><br><a href='http://localhost:3000/movie/625c2cf8f0a5bc6c426c0a44' target=""_blank"">Hunt for the Wilderpeople</a><br><a href='http://localhost:3000/movie/625c2be5f0a5bc6c426c07aa' target=""_blank"">Queen</a><br>"
Wreck-It Ralph,"Here are my recommendations for Wreck-It Ralph:<br><a href='http://localhost:3000/movie/625c2c43f0a5bc6c426c087c' target=""_blank"">Finding Nemo</a><br><a href='http://localhost:3000/movie/625c2beff0a5bc6c426c07bc' target=""_blank"">Up</a><br><a href='http://localhost:3000/movie/625c2bc6f0a5bc6c426c0762' target=""_blank"">Toy Story</a><br><a href='http://localhost:3000/movie/625c2c48f0a5bc6c426c0882' target=""_blank"">Monsters, Inc.</a><br><a href='http://localhost:3000/movie/625c2bf3f0a5bc6c426c07c6' target=""_blank"">Toy Story 3</a><br>"
